GLAUX_ID	LEMMA	SENT	EN_SENT	EN_LEMMA	GOLD_ORIGINAL	GOLD_NORMALIZED	PREDICTED	CORRECT	DEFINITION_GOLD	DEFINITION_PREDICTED	SENSES	MAJORITY_SENSE	ERROR_ANALYSIS
107323972	ἀνήρ	οἵ γε — τὰ μὲν ἄλλα , ὅσα ὑβρίζοντες ἡμᾶς μικρὰ καὶ μείζω διατελοῦσιν , ὡς ἅπαντες ἐπίστασθε , σιωπῶ , — ἀλλ’ εἰς τοῦτο προεληλύθασιν ὑπερηφανίας , ὥστ’ οὐ -δὲ φωνὴν ἀξιοῦσί τινα ἡμῶν ἀφιέναι περὶ τῆς πατρίδος ἐλευθέραν οὐ -δὲ διᾶραι τὸ στόμα , ἀλλὰ τὸν μὲν εἰπόντα περὶ τῆς κληρουχίας Σπόριον Κάσσιον , τρισὶ μὲν ὑπατείαις κεκοσμημένον , δυσὶ δὲ θριάμβοις λαμπροτάτοις , τοσαύτην δὲ δεινότητα περί τε τὰς στρατηγικὰς πράξεις καὶ περὶ τὰ πολιτικὰ βουλεύματα ἀποδειξάμενον , ὅσην οὐδεὶς τῶν τότε γενομένων , τοῦτον τὸν [ἄνδρα] αἰτιασάμενοι τυραννίδι ἐπιχειρεῖν καὶ ψευδέσι καταγωνισάμενοι μαρτυρίαις δι’ οὐδὲν ἕτερον , ἀλλ’ ὅτι φιλόπολις ἦν καὶ φιλόδημος , ὤσαντες ἀπὸ τοῦ κρημνοῦ διέφθειραν .	I say nothing of the other insults , small and great , which they continue to heap upon us , as you all know ; 3 but they have gone so far in their arrogance that they forbid any one of us even to utter a free word in behalf of our country or even to open our mouths . Nay , they accused Spurius Cassius , who first proposed the allotment of land , a man who had been honoured with three consulships and two most brilliant triumphs and had shown greater ability in both military undertakings and political counsels than anyone of that age — this [man] , I say , they accused of aiming at tyranny and defeated him by means of false testimony , for no other reason than because he was a lover of his country and a lover of the people , and they destroyed him by shoving him over the cliff .	man	man.n.01	man.n.01	man.n.01	TRUE	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	25	TRUE	0
107225149	ἀνήρ	ὡς δὲ πλησίον ἐγένοντο τῆς Κύμης , ὁρμίσας τὰς ναῦς ἐκκλησίαν τοῦ στρατοῦ ποιεῖται , καὶ πολλὰ μὲν τῶν προεστηκότων τῆς πόλεως κατηγορήσας , πολλοὺς δὲ τῶν ἀνδραγαθησάντων κατὰ τὴν μάχην ἐπαίνους διελθὼν ἀργύριόν τε διαδοὺς αὐτοῖς κατ’ [ἄνδρα] καὶ τὰς παρὰ τῶν Ἀρικηνῶν δωρεὰς εἰς κοινὸν ἅπασι καταθεὶς ἠξίου μεμνῆσθαι τῶν εὐεργεσιῶν , ἂν καταπλεύσωσιν εἰς τὴν πατρίδα , καὶ ἄν τις αὐτῷ ποτε συμβαίνῃ κίνδυνος ἐκ τῆς ὀλιγαρχίας ὡς δύναμις ἑκάστῳ βοηθεῖν .	When they arrived near Cumae , he brought his ships to shore , and assembling his army , inveighed vehemently against the chief men of the city and bestowed many praises upon the soldiers who had distinguished themselves in the battle ; and having given money to every one of them man by [man] and placed at the joint disposal of all of them the presents he had received from the Aricians , he asked that they should remember these favours when they returned home , and if he should be threatened with any danger from the oligarchy , that every one of them should assist him to the utmost of his power .	man	man.n.01	man.n.01	man.n.01	TRUE	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	25	TRUE	0
100624831	ἀνήρ	ἄλλος δ’ ἀναστὰς ἔλεγε τῷδ’ ἐναντία , μορφῇ μὲν οὐκ εὐωπός , ἀνδρεῖος δ’ [ἀνήρ] , ὀλιγάκις ἄστυ κα- κἀγορᾶς χραίνων κύκλον , αὐτουργός — οἵπερ καὶ μόνοι σῴζουσι γῆν — ξυνετὸς δέ , χωρεῖν ὁμόσε τοῖς λόγοις θέλων , ἀκέραιος , ἀνεπίπληκτον ἠσκηκὼς βίον ·	Another then stood up and said the opposite ; he was not handsome in appearance , but a brave [man] , rarely coming in contact with the town or the circle in the market - place ; a farmer — and they are the only ones who preserve our land — but clever , and eager to grapple with the arguments , his character without a blemish , his walk in life beyond reproach .	man	man.n.01	man.n.01	man.n.01	TRUE	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	25	TRUE	0
105172009	ἀνήρ	ἐὰν δὲ Καρχηδόνιοι λάβωσιν ἐν τῇ Λατίνῃ πόλιν τινὰ μὴ οὖσαν ὑπήκοον Ῥωμαίοις , τὰ χρήματα καὶ τοὺς [ἄνδρας] ἐχέτωσαν , τὴν δὲ πόλιν ἀποδιδότωσαν .	If the Carthaginians capture any city in Latium not subject to Rome , they shall keep the valuables and the [men] , but give up the city .	man	man.n.01	man.n.01	serviceman.n.01	FALSE	man, adult_male: an adult person who is male (as opposed to a woman) "there were two women and six men on the bus"	serviceman, military_man, man, military_personnel: someone who serves in the armed forces; a member of a military force "two men stood sentry duty"	25	TRUE	1b: prediction correct
121371342	αἰών	καὶ μωρίαν λέγομεν ἀγαθὸν οὐκ ἀπολελυμένως , ἀλλ’ ὅτε τις τῷ [αἰῶνι] τούτῳ γίνεται " μωρός " ·	and we call foolishness good , not without restriction , but when a man becomes foolish as to this [world] .	world	worldly_concern.n.01|populace.n.01	worldly_concern.n.01	worldly_concern.n.01	TRUE	worldly_concern, earthly_concern, world, earth: the concerns of this life as distinguished from heaven and the afterlife "they consider the church to be independent of the world"	worldly_concern, earthly_concern, world, earth: the concerns of this life as distinguished from heaven and the afterlife "they consider the church to be independent of the world"	9	FALSE	0
106538179	πέλαγος	φρονήσεως δὲ ἢ σωφροσύνης ἢ ἀνδρείας ἢ δικαιοσύνης ἕνεκα γῆ μὲν ἀπόρευτός ἐστι καὶ ἡ βάσιμος , [πελάγη] δὲ ἄπλωτα τὰ καθ’ ἑκάστην ὥραν τοῦ ἔτους ναυκλήροις ἐμπλεόμενα .	and for the sake of the requirements of wisdom , or temperance , or courage , or justice , even that portion of the earth which is naturally inaccessible is travelled over , and [seas] which are dangerous to navigate are sailed over at any season of the year by sailors .	sea	sea.n.01|sea.n.03	sea.n.01	sea.n.01	TRUE	sea: a division of an ocean or a large body of salt water partially enclosed by land	sea: a division of an ocean or a large body of salt water partially enclosed by land	2	TRUE	0
117354073	βασιλεύς	Καλλιρρόην μὲν γὰρ ἡ βασιλὶς ἐπήγετο , ψευδῆ δὲ ἀκούσας ἀγγελίαν ἐγὼ φήσαντός τινος ὅτι Διονυσίῳ παρεδόθη , θέλων ἀμύνασθαι [βασιλέα] , πρὸς τὸν Αἰγύπτιον αὐτομολήσας ἔργα μεγάλα διεπραξάμην .	The queen took Callirhoe along with her , but I heard a false report from someone who said that she had been handed over to Dionysius ; so , wanting to revenge myself on the [king] , I deserted to the pharaoh and performed some notable feats .	king	king.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
117339060	βασιλεύς	[βασιλεὺς] δὲ μεταστησάμενος ἅπαντας , ἐβουλεύετο μετὰ τῶν φίλων οὐκέτι περὶ Μιθριδάτου , λαμπρῶς γὰρ ἀπελογήσατο , ἀλλὰ εἰ χρὴ διαδικασίαν προθεῖναι περὶ τῆς γυναικός .	but the [king] dismissed everyone and took counsel with his friends , no longer on the case of Mithridates , for he had defended himself brilliantly , but whether he should issue a ruling about the woman .	king	king.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
115884796	βασιλεύς	ὁ δὲ θεὸς ἄχθεται τῇ τε τοῦ [βασιλέως] τῶν Ἀμαληκιτῶν σωτηρίᾳ καὶ τῇ τῶν βοσκημάτων διαρπαγῇ τοῦ πλήθους , ὅτι μὴ συγχωρήσαντος αὐτοῦ ταῦτ’ ἐπράχθη ·	But God was grieved that the [king] of the Amalekites was preserved alive , and that the multitude had seized on the cattle for a prey , because these things were done without his permission ;	king	king.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
124702294	βασιλεύς	Γότθοι δὲ , οἳ Πάδου τε ποταμοῦ καὶ Ῥαβέννης ἐκτὸς ἵδρυντο , ἀκούσαντες ὡς Βελισάριον [βασιλεὺς] μεταπέμποιτο , τὰ μὲν πρῶτα ἐν ἀλογίᾳ τὸ πρᾶγμα εἶχον , οὐκ ἄν ποτε οἰόμενοι Βελισάριον τῆς ἐς Ἰουστινιανὸν πίστεως περὶ ἐλάσσονος τὴν Ἰταλίας βασιλείαν ποιήσασθαι .	Now the Goths who inhabited the country to the north of the Po and of Ravenna , upon hearing that the [emperor] was summoning Belisarius , at first , indeed , paid no heed to the matter , thinking that Belisarius would never regard the kingdom of Italy as of less account than loyalty to Justinian .	emperor	emperor.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
108030751	βασιλεύς	ὁ δὲ [βασιλεὺς] καὶ Ἀμὰν ἐκωθωνίζοντο , ἐταράσσετο δὲ ἡ πόλις .	and the [king] and Aman began to drink ; but the city was troubled .	king	king.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
108260465	βασιλεύς	οἱ γὰρ [βασιλεῖς] καὶ οἱ μεγιστᾶνες αὐτῆς ἔσονται εἰς ἀπώλειαν .	for her [kings] and her great men shall be destroyed .	king	king.n.01	king.n.01	king.n.01	TRUE	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	king, male_monarch, Rex: a male sovereign; ruler of a kingdom	8	TRUE	0
122614671	στόμα	πιστὸν γὰρ οὐδὲν γλῶσσα διὰ [στόματος] λαλεῖ διχόθυμον ἔχουσα κραδίῃ νόημα .	Words of his [tongue] can no man trust , For in his heart there is a deceitful thought .	tongue	mouth.n.01	mouth.n.01	mouth.n.01	TRUE	mouth, oral_cavity, oral_fissure, rima_oris: the opening through which food is taken in and vocalizations emerge "he stuffed his mouth with candy"	mouth, oral_cavity, oral_fissure, rima_oris: the opening through which food is taken in and vocalizations emerge "he stuffed his mouth with candy"	11	TRUE	0
113649087	βέλος	οἱ δὲ ὡς ἐντὸς [βέλους] ἐγένοντο , παιόμενοι ἐξέθεον ἐπὶ τοὺς τοξότας , ὅπως ἐς χεῖρας ξυμμίξειαν γυμνοῖς οὖσι τοῖς τοξόταις .	When they were within reach of the [missiles] , and were struck by them , they rushed out against the archers , who were undefended by shields , with the purpose of fighting them hand - to - hand .	missile	projectile.n.01	projectile.n.01	projectile.n.01	TRUE	projectile, missile: a weapon that is forcibly thrown or projected at a targets but is not self-propelled	projectile, missile: a weapon that is forcibly thrown or projected at a targets but is not self-propelled	5	TRUE	0
106239131	βέλος	ἄλλαι δ’ εἰσὶ προσρήσεις διάφοροι κατὰ σημαινομένου ἑνὸς ὡς ἰός , ὀϊστός , [βέλος] — τὸ γὰρ διὰ τῆς τόξου νευρᾶς ἐπὶ τὸν σκοπὸν ἀφιέμενον πάντα ταῦτα λέγεται — ·	Again there are other appellations which differ from one another , but still signify but one thing , as a shaft , a bolt , and [arrow] ; for all these terms are applied to the weapon which is sent from the string of the bow against the mark ; and again there are the words , oar , scull , and blade , to express the instrument used for propelling a vessel ,	arrow	arrow.n.02	projectile.n.01	projectile.n.01	TRUE	projectile, missile: a weapon that is forcibly thrown or projected at a targets but is not self-propelled	projectile, missile: a weapon that is forcibly thrown or projected at a targets but is not self-propelled	5	TRUE	0
115656015	ποταμός	ἔστι δὲ ὁδὸς ἐς Λέπρεον ἀπὸ μὲν Σαμικοῦ τὸν Ἄνιγρον [ποταμὸν] ἀφέντι ἐν ἀριστερᾷ , ἑτέρα δὲ ἐξ Ὀλυμπίας , τρίτη δὲ ἐξ Ἤλιδος ·	Leaving the [river] Anigrus on the left there is a road leading to Lepreus ; from Samicum another leads to it from Olympia and a third from Elis .	river	river.n.01	river.n.01	river.n.01	TRUE	river: a large natural stream of water (larger than a creek) "the river was navigable for 50 miles"	river: a large natural stream of water (larger than a creek) "the river was navigable for 50 miles"	5	TRUE	0
115861801	ποταμός	δεδιότος δὲ τοῦ στρατοῦ τὴν διάβασιν , μέγας γὰρ ἦν ὁ ποταμὸς τῷ ῥεύματι καὶ οὔ -τε γεφύραις πορευτός , οὐ γὰρ ἔζευκτο τὸ πρότερον , βουλομένους τε γεφυροῦν οὐχ ἕξειν σχολὴν παρὰ τῶν πολεμίων ὑπελάμβανον πορθμείων τε μὴ τυγχανόντων , διαβατὸν αὐτοῖς ὁ θεὸς ἐπαγγέλλεται ποιήσειν τὸν [ποταμὸν] μειώσας αὐτοῦ τὸ πλῆθος .	Now while Joshua , the commander , was in fear about their passing over Jordan , for the river ran with a strong current , and could not be passed over with bridges , for there never had been bridges laid over it hitherto ; and while he suspected , that if he should attempt to make a bridge , that their enemies would not afford him thee to perfect it , and for ferry - boats they had none , — God promised so to dispose of the [river] , that they might pass over it , and that by taking away the main part of its waters .	river	river.n.01	river.n.01	river.n.01	TRUE	river: a large natural stream of water (larger than a creek) "the river was navigable for 50 miles"	river: a large natural stream of water (larger than a creek) "the river was navigable for 50 miles"	5	TRUE	0
113440703	βάσις	" ἐπειδὰν τάχιστα , " ἔφη , " νὺξ γένηται , ὁ δὲ καταβὰς ἀπὸ τῆς [βάσεως] ἐφ’ ᾗ ἕστηκε περίεισιν ἐν κύκλῳ τὴν οἰκίαν , καὶ πάντες ἐντυγχάνομεν αὐτῷ ἐνίοτε καὶ ᾄδοντι , καὶ οὐκ ἔστιν ὅντινα ἠδίκησεν ἐκτρέπεσθαι γὰρ χρὴ μόνον ὁ δὲ παρέρχεται μηδὲν ἐνοχλήσας τοὺς ἰδόντας .	‘ At nightfall , ’ said Eucrates , ‘ he descends from his [pedestal] , and walks all round the house ; one or other of us is continually meeting with him ; sometimes he is singing . He has never done any harm to anyone : all we have to do when we see him is to step aside , and he passes on his way without molesting us .	pedestal	pedestal.n.03|base.n.08	foundation.n.03	foundation.n.03	TRUE	foundation, base, fundament, foot, groundwork, substructure, understructure: lowest support of a structure "it was built on a base of solid rock/he stood at the foot of the tower"	foundation, base, fundament, foot, groundwork, substructure, understructure: lowest support of a structure "it was built on a base of solid rock/he stood at the foot of the tower"	7	FALSE	0
108183624	βάσις	πολύγονον δὲ ἀσεβῶν πλῆθος οὐ χρησιμεύσει , καὶ ἐκ νόθων μοσχευμάτων οὐ δώσει ρίζαν εἰς βάθος , οὐ -δὲ ἀσφαλῆ [βάσιν] ἑδράσει ·	But the multiplying brood of the ungodly shall not thrive , nor take deep rooting from bastard slips , nor lay any fast [foundation] .	foundation	foundation.n.03	foundation.n.03	foundation.n.03	TRUE	foundation, base, fundament, foot, groundwork, substructure, understructure: lowest support of a structure "it was built on a base of solid rock/he stood at the foot of the tower"	foundation, base, fundament, foot, groundwork, substructure, understructure: lowest support of a structure "it was built on a base of solid rock/he stood at the foot of the tower"	7	FALSE	0
108731577	ἀλκή	γενομένης δὲ διαμαρτίας καθ’ ὁδὸν ἀλλήλους παρήλλαξαν καὶ Δημήτριος μὲν ἐμβαλὼν εἰς Ἤ πειρον ἐλεηλάτει , Πύρ ος δὲ Πανταύχῳ περιπεσὼν εἰς μάχην κατέστη , καὶ τῶν στρατιωτῶν συμπεσόντων δεινὸς ἦν καὶ μέγας ἀγὼν , μάλιστα κατὰ τοὺς ἡγεμόνας , ὅ τε γάρ Πάνταυχος ἀνδρείᾳ καὶ χειρὶ καὶ ῥώμῃ σώματος ἄριστος ὢν ὁμολογουμένως τῶν περὶ Δημήτριον στρατηγῶν , καὶ θάρσος ἔχων καὶ φρόνημα , προὐκαλεῖτο τὸν Πύρρον εἰς χεῖρας , ὅ τε Πύρρος οὐδενὶ τῶν βασιλέων ὑφιέμενος [ἀλκῆς] καὶ τόλμης , καὶ τὴν Ἀχιλλέως δόξαν αὑτῷ δι’ ·	There was a sharp and terrible conflict between the soldiers who engaged , and especially also between the leaders . For Pantauchus , who was confessedly the best of the generals of Demetrius for bravery , dexterity , and vigour of body , and had both courage and a lofty spirit , challenged Pyrrhus to a hand - to - hand combat ; and Pyrrhus , who yielded to none of the kings in daring and prowess , and wished that the glory of Achilles should belong to him by right of [valour] rather than of blood alone ,	valour	boldness.n.01	heroism.n.01	heroism.n.01	TRUE	heroism, gallantry, valor, valour, valorousness, valiance, valiancy: the qualities of a hero or heroine; exceptional or heroic courage when facing danger (especially in battle) "he showed great heroism in battle/he received a medal for valor"	heroism, gallantry, valor, valour, valorousness, valiance, valiancy: the qualities of a hero or heroine; exceptional or heroic courage when facing danger (especially in battle) "he showed great heroism in battle/he received a medal for valor"	7	FALSE	0
120683159	τροφή	γῆ κυοφοροῦσα κατὰ τὸ θέλημα αὐτοῦ τοῖς ἰδίοις καιροῖς τὴν πανπληθῆ ἀνθρώποις τε καὶ θηρσὶν καὶ πᾶσιν τοῖς οὖσιν ἐπ’ αὐτῆς ζώοις ἀνατέλλει [τροφήν] , μὴ διχοστατοῦσα μη -δὲ ἀλλοιοῦσά τι τῶν δεδογματισμένων ὑπ’ αὐτοῦ .	The earth teems according to his will at its proper seasons , and puts forth [food] in full abundance for men and beasts and all the living things that are on it , with no dissension , and changing none of his decrees .	food	food.n.01	food.n.01	food.n.01	TRUE	food, nutrient: any substance that can be metabolized by an animal to give energy and build tissue	food, nutrient: any substance that can be metabolized by an animal to give energy and build tissue	15	TRUE	0
107600001	φύσις	μετὰ δὲ τὴν ὑπὲρ τῶν Ἄλπεων Κελτικὴν καὶ τὰ ἔθνη τὰ ἔχοντα τὴν χώραν ταύτην περὶ αὐτῶν τῶν Ἄλπεων λεκτέον καὶ τῶν κατοικούντων αὐτάς , ἔπειτα περὶ τῆς συμπάσης Ἰταλίας , φυλάττουσιν ἐν τῇ γραφῇ τὴν αὐτὴν τάξιν ἥνπερ δίδωσιν ἡ τῆς χώρας [φύσις] .	HAVING described Keltica beyond the Alps , and the nations who inhabit the country , we must now speak of the Alps themselves and their inhabitants , and afterwards of the whole of Italy ; observing in our description such arrangement as the [nature] of the country shall point out .	nature	nature.n.01	nature.n.01	nature.n.01	TRUE	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	17	TRUE	0
107347993	φύσις	οἱ δὲ μετὰ τὴν κατάλυσιν τῆς δεκαδαρχίας τὴν ὕπατον ἀρχὴν πρῶτοι παρὰ τοῦ δήμου λαβόντες ἐπὶ τῆς λοχίτιδος ἐκκλησίας , ὥσπερ ἔφην , Λεύκιος Οὐαλέριος Ποτῖτος καὶ Μάρκος Ὁράτιος Βαρβᾶτος , αὐτοί τε δημοτικοὶ τὰς [φύσεις] ὄντες καὶ παρὰ τῶν προγόνων ταύτην διαδεδεγμένοι τὴν πολιτείαν , τὰς ὑποσχέσεις φυλάττοντες , ἃς ἐποιήσαντο πρὸς τοὺς δημοτικούς , ὅτ’ ἀποθέσθαι τὰ ὅπλα συνέπειθον αὐτούς , ὡς πάντα τὰ συμφέροντα τῷ δήμῳ πολιτευσόμενοι , νόμους ἐκύρωσαν ἐν ἐκκλησίαις λοχίτισι , δυσχεραινόντων μὲν τῶν πατρικίων , αἰδουμένων δ’ ἀντιλέγειν , ἄλλους τέ τινας , οὓς οὐ δέομαι γράφειν , καὶ τὸν κελεύοντα τοὺς ὑπὸ τοῦ δήμου τεθέντας ἐν ταῖς φυλετικαῖς ἐκκλησίαις νόμους ἅπασι κεῖσθαι Ῥωμαίοις ἐξ ἴσου , τὴν αὐτὴν ἔχοντας δύναμιν τοῖς ἐν ταῖς λοχίτισιν ἐκκλησίαις τεθησομένοις .	After the overthrow of the decemvirate the first persons to receive the consular office from the people in a centuriate assembly were , as I have stated , Lucius Valerius Potitus and Marcus Horatius Barbatus , who were not only of their own [nature] favourable to the populace , but had also inherited that political creed from their ancestors . In fulfilment of the promises they had made to the plebeians , when they persuaded them to lay down their arms , that in their administration they would consult all the interests of the people , they secured the ratification in centuriate assemblies of various laws , most of which I need not mention , laws with which the patricians were displeased though they were ashamed to oppose them , and particularly the one which ordained that the laws passed by the populace in its tribal assemblies should apply to all the Romans alike , having the same force as those which should be passed in the centuriate assemblies .	nature	nature.n.04	nature.n.01	nature.n.01	TRUE	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	17	TRUE	0
123086756	φύσις	καίτοι ἐχρῆν τοὺς ἤδη ἐγνωκότας ἐντεῦθεν διώκειν , διώκοντας δὲ πρῶτα κατορθοῦν ταῦτα ἐκ θείας [φύσεως] ἥκοντας ·	Their error is that they know nothing good here : all they care for is something else to which they will at some future time apply themselves : yet , this world , to those that have known it once , must be the starting - point of the pursuit : arrived here from out of the divine [nature] , they must inaugurate their effort by some earthly correction .	nature	nature.n.01	nature.n.01	nature.n.01	TRUE	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	17	TRUE	0
102317522	φύσις	ἀνάγκη γάρ , ὡς ἔοικε , μέλειν ἡμῖν καὶ τοῦ ἔπειτα χρόνου , ἐπειδὴ καὶ τυγχάνουσιν κατά τινα [φύσιν] οἱ μὲν ἀνδραποδωδέστατοι οὐδὲν φροντίζοντες αὐτοῦ , οἱ δ’ ἐπιεικέστατοι πᾶν ποιοῦντες ὅπως ἂν εἰς τὸν ἔπειτα χρόνον εὖ ἀκούσωσιν .	We must necessarily , it seems , have a care also for the future , seeing that , by some law of [nature] , the most slavish men pay no regard to it , whereas the most upright do all they can to ensure that they shall be well spoken of in the future .	nature	nature.n.02	nature.n.02	nature.n.01	FALSE	nature: a causal agent creating and controlling things in the universe "the laws of nature/nature has seen to it that men are stronger than women"	nature: the essential qualities or characteristics by which something is recognized "it is the nature of fire to burn/the true nature of jealousy"	17	FALSE	2a: sense not correctly inferred from context
109389169	χρόνος	ἐν γὰρ τούτῳ τῷ [χρόνῳ] ὡρισμένῳ τ’ ὄντι καὶ θεωρουμένῳ πάνθ’ ὅσα τε κατ’ οὐρανὸν ἅ τ’ ἐπὶ τὴν γῆν ἐξ ἀνάγκης ἄνωθεν συνίσταται , πάλιν μὲν εἰς τὸ αὐτὸ καταστήσεται , πάλιν δ’ ἐξ ἀρχῆς ὅλα κατὰ τὰ αὐτὰ ὡσαύτως ἀποδοθήσεται .	For in this [order] , which is finite and determinate , shall all things ( which , as well in heaven as in earth , consist by necessity from above ) be reduced to the same situation , and restored again to their first beginning .	order	time_period.n.01	time_period.n.01	time.n.02	FALSE	time_period, period_of_time, period: an amount of time "a time period of 30 years/hastened the period of time of his recovery/Picasso's blue period"	time: a period of time considered as a resource under your control and sufficient to accomplish something "take time to smell the roses/I didn't have time to finish/it took more than half my time"	18	FALSE	2a: sense not correctly inferred from context
123339711	χρόνος	Σπίνθαρος γοῦν διηγεῖτο πολλάκις περὶ Ἀρχύτου τοῦ Ταραντίνου , ὅτι διὰ [χρόνου] τινὸς εἰς ἀγρὸν ἀφικόμενος , ἐκ στρατιᾶς νεωστὶ παραγεγονώς , ἣν ἐστρατεύσατο ἡ πόλις εἰς Μεσσαπίους , ὡς εἶδε τόν τε ἐπίτροπον καὶ τοὺς ἄλλους οἰκέτας οὐκ εὖ τῶν περὶ τὴν γεωργίαν ἐπιμελείας πεποιημένους , ἀλλὰ μεγάλῃ τινὶ κεχρημένους ὀλιγωρίας ὑπερβολῇ , ὀργισθείς τε καὶ ἀγανακτήσας οὕτως ὡς ἂν ἐκεῖνος , εἶπεν , ὡς ἔοικε , πρὸς τοὺς οἰκέτας , ὅτι εὐτυχοῦσιν , ὅτι αὐτοῖς ὤργισται ·	So Spintharus relates of Archytas the Tarentine that on returning after a certain [time] from the war against the Messapians waged by the Tarentines , to inspect some land belonging to him , and finding that the bailiff and the other servants had not properly cultivated it , greatly neglecting it , he became enraged , and was so furious that he told his servants that it was well for them that he was angry ,	time	time.n.03	time.n.02	time.n.02	TRUE	time: a period of time considered as a resource under your control and sufficient to accomplish something "take time to smell the roses/I didn't have time to finish/it took more than half my time"	time: a period of time considered as a resource under your control and sufficient to accomplish something "take time to smell the roses/I didn't have time to finish/it took more than half my time"	18	TRUE	0
109279684	δύναμις	βέλτιον οὖν οἱ τὰ περὶ τὸν Τυφῶνα καὶ Ὄσιριν καὶ Ἶσιν ἱστορούμενα μή -τε θεῶν παθήματα μή -τ’ ἀνθρώπων , ἀλλὰ δαιμόνων μεγάλων εἶναι νομίζοντες , οὓς καὶ Πλάτων καὶ Πυθαγόρας καὶ Ξενοκράτης καὶ Χρύσιππος ἑπόμενοι τοῖς πάλαι θεολόγοις ἐρρωμενεστέρους μὲν ἀνθρώπων γεγονέναι λέγουσι καὶ πολὺ τῇ [δυνάμει] τὴν φύσιν ὑπερφέροντας ἡμῶν , τὸ δὲ θεῖον οὐκ ἀμιγὲς οὐ -δ’ ἄκρατον ἔχοντας , ἀλλὰ καὶ ψυχῆς φύσει καὶ σώματος αἰσθήσει συνειληχὸς ἡδονὴν δεχομένῃ καὶ πόνον καὶ ὅσα ταύταις ἐπιγενόμενα ταῖς μεταβολαῖς πάθη τοὺς μὲν μᾶλλον τοὺς δ’ ἧττον ἐπιταράττει ·	Better , therefore , is the judgement of those who hold that the stories about Typhon , Osiris , and Isis , are records of experiences of neither gods nor men , but of demigods , whom Plato and Pythagoras and Xenocrates and Chrysippus , following the lead of early writers on sacred subjects , allege to have been stronger than men and , in their [might] , greatly surpassing our nature , yet not possessing the divine quality unmixed and uncontaminated , but with a share also in the nature of the soul and in the perceptive faculties of the body , and with a susceptibility to pleasure and pain and to whatsoever other experience is incident to these mutations , and is the source of much disquiet in some and of less in others .	might	might.n.01	strength.n.01	power.n.01	FALSE	strength: the property of being physically or mentally strong "fatigue sapped his strength"	power, powerfulness: possession of controlling influence "the deterrent power of nuclear weapons/the power of his love saved her/his powerfulness was concealed by a gentle facade"	28	FALSE	1b: prediction correct
111172565	δύναμις	τὰ μὲν οὖν τοῦ κρυσταλλοειδοῦς νοσήματα κατὰ τὰς ὀκτὼ δυσκρασίας ἐστὶ , τὰ δὲ τῆς [δυνάμεως] ἢ τῷ τὸ νεῦρον ἢ τῷ τὸν ἐγκέφαλον πεπονθέναι .	The diseases of the crystalloid are then in relation to the eight dyscrasias , whereas those of the [capacity] are due to either the nerve or the brain being affected .	capacity	capacity.n.01	capacity.n.01	power.n.01	FALSE	capacity: capability to perform or produce "among his gifts is his capacity for true altruism/limited runway capacity/a great capacity for growth"	power, powerfulness: possession of controlling influence "the deterrent power of nuclear weapons/the power of his love saved her/his powerfulness was concealed by a gentle facade"	28	FALSE	2c: difficult to determine correct sense of the word
